molecule,temperature,sim_liq_density,sim_vap_density,sim_Pvap,sim_Hvap,sim_surf_tens,sim_diff_coeff,sim_Tc,sim_Tc_unc,sim_rhoc,sim_rhoc_unc,reliability,ref_name,ff_name,paper_short_name
DMF,447.62887,815.86,,,,,,648.86598,,279.04,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,464.94845,796.03,,,,,,648.86598,,279.04,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,499.58763,740.79,,,,,,648.86598,,279.04,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,516.08247,732.29,,,,,,648.86598,,279.04,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,533.40206,703.97,,,,,,648.86598,,279.04,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,550.72165,682.72,,,,,,648.86598,,279.04,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,567.21649,631.73,,,,,,648.86598,,279.04,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,584.53608,601.98,,,,,,648.86598,,279.04,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,584.53608,,41.08,,,,,648.86598,,279.04,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,568.04124,,28.33,,,,,648.86598,,279.04,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,550.72165,,21.25,,,,,648.86598,,279.04,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,533.40206,,18.41,,,,,648.86598,,279.04,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,516.90722,,14.16,,,,,648.86598,,279.04,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,500.41237,,11.33,,,,,648.86598,,279.04,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,483.09278,,5.67,,,,,648.86598,,279.04,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,464.94845,,7.08,,,,,648.86598,,279.04,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,447.62887,,4.25,,,,,648.86598,,279.04,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,430.30928,,2.83,,,,,648.86598,,279.04,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,412.98969,,1.42,,,,,648.86598,,279.04,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,396.49485,,1.42,,,,,648.86598,,279.04,,UNRELIABLE,Vahid & Maginn,Vahid & Maginn,VE
DMF,379.17526,,1.42,,,,,648.86598,,279.04,,UNRELIABLE,Vahid & Maginn,Vahid & Maginn,VE
DMF,362.68041,,1.42,,,,,648.86598,,279.04,,UNRELIABLE,Vahid & Maginn,Vahid & Maginn,VE
DMF,346.18557,,0.0,,,,,648.86598,,279.04,,UNRELIABLE,Vahid & Maginn,Vahid & Maginn,VE
DMF,329.69072,,1.42,,,,,648.86598,,279.04,,UNRELIABLE,Vahid & Maginn,Vahid & Maginn,VE
DMF,322.26804,,1.42,,,,,648.86598,,279.04,,UNRELIABLE,Vahid & Maginn,Vahid & Maginn,VE
DMF,309.89691,,1.42,,,,,648.86598,,279.04,,UNRELIABLE,Vahid & Maginn,Vahid & Maginn,VE
DMF,294.2268,,0.0,,,,,648.86598,,279.04,,UNRELIABLE,Vahid & Maginn,Vahid & Maginn,VE
DMF,298.0,,,,,,1.25e-09,,,,,OK,Chalaris & Samios,Chalaris & Samios,CS
DMSO,298.0,1080.0,,,,33.9,1.05e-09,,,,,OK,Senapati,Modified P2,Senapati
DMSO,323.0,1050.0,,,,29.6,1.7e-09,,,,,OK,Senapati,Modified P2,Senapati
DMSO,348.0,1010.0,,,,24.9,2e-09,,,,,OK,Senapati,Modified P2,Senapati
DMSO,373.0,980.0,,,,22.3,2.5e-09,,,,,OK,Senapati,Modified P2,Senapati
DMSO,298.0,,,,,,,,,,,OK,Borin & Skaf,Borin & Skaf,BS
DMSO,526.3157895,,,4.410310491,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMSO,515.4639175,,,3.278333103,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMSO,502.5125628,,,2.495390158,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMSO,490.1960784,,,2.113499476,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMSO,478.4688995,,,1.428785943,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMSO,465.1162791,,,1.062064965,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMSO,452.4886878,,,0.857833798,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMSO,440.5286344,,,0.533698126,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMSO,429.1845494,,,0.382845063,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMSO,416.6666667,,,0.252742295,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMSO,403.2258065,,,0.161020288,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMSO,392.1568627,,,0.131608338,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMSO,378.7878788,,,0.076254038,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMSO,367.6470588,,,0.030585021,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMSO,354.6099291,,,0.016899607,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMSO,290.95607,1048.63,,,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMSO,329.19897,1015.81,,,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMSO,341.60207,1004.86,,,,,,,,,,APPROX,Vahid & Maginn,Vahid & Maginn,VE
DMSO,305.42636,1043.16,,,,,,,,,,APPROX,Vahid & Maginn,Vahid & Maginn,VE
DMSO,320.93023,1024.92,,,,,,,,,,APPROX,Vahid & Maginn,Vahid & Maginn,VE
DMSO,310.59432,1034.04,,,,,,,,,,APPROX,Vahid & Maginn,Vahid & Maginn,VE
DMSO,314.72868,1028.57,,,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMSO,354.00517,995.74,,,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMSO,365.37468,979.33,,,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMSO,379.84496,972.04,,,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMSO,391.21447,957.45,,,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMSO,403.61757,944.68,,,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMSO,416.02067,933.74,,,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMSO,427.39018,922.8,,,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMSO,440.82687,911.85,,,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMSO,452.19638,895.44,,,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMSO,464.59948,882.67,,,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMSO,477.00258,869.91,,,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMSO,490.43928,858.97,,,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMSO,502.84238,842.55,,,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMSO,513.17829,829.79,,,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMSO,526.61499,820.67,,,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMSO,527.64858,,9.12,,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMSO,514.21189,,7.29,,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMSO,502.84238,,7.29,,,,,,,,,UNRELIABLE,Vahid & Maginn,Vahid & Maginn,VE
DMSO,490.43928,,7.29,,,,,,,,,UNRELIABLE,Vahid & Maginn,Vahid & Maginn,VE
DMSO,478.03618,,3.65,,,,,,,,,UNRELIABLE,Vahid & Maginn,Vahid & Maginn,VE
DMSO,464.59948,,3.65,,,,,,,,,UNRELIABLE,Vahid & Maginn,Vahid & Maginn,VE
DMSO,453.22997,,3.65,,,,,,,,,UNRELIABLE,Vahid & Maginn,Vahid & Maginn,VE
DMSO,440.82687,,1.82,,,,,,,,,UNRELIABLE,Vahid & Maginn,Vahid & Maginn,VE
DMSO,429.45736,,1.82,,,,,,,,,UNRELIABLE,Vahid & Maginn,Vahid & Maginn,VE
DMSO,417.05426,,1.82,,,,,,,,,UNRELIABLE,Vahid & Maginn,Vahid & Maginn,VE
DMSO,403.61757,,1.82,,,,,,,,,UNRELIABLE,Vahid & Maginn,Vahid & Maginn,VE
DMSO,392.24806,,1.82,,,,,,,,,UNRELIABLE,Vahid & Maginn,Vahid & Maginn,VE
DMSO,379.84496,,1.82,,,,,,,,,UNRELIABLE,Vahid & Maginn,Vahid & Maginn,VE
DMSO,367.44186,,1.82,,,,,,,,,UNRELIABLE,Vahid & Maginn,Vahid & Maginn,VE
DMSO,354.00517,,1.82,,,,,,,,,UNRELIABLE,Vahid & Maginn,Vahid & Maginn,VE
DMSO,342.63566,,1.82,,,,,,,,,UNRELIABLE,Vahid & Maginn,Vahid & Maginn,VE
DMSO,330.23256,,1.82,,,,,,,,,UNRELIABLE,Vahid & Maginn,Vahid & Maginn,VE
DMSO,306.45995,,1.82,,,,,,,,,UNRELIABLE,Vahid & Maginn,Vahid & Maginn,VE
DMSO,293.02326,,1.82,,,,,,,,,UNRELIABLE,Vahid & Maginn,Vahid & Maginn,VE
DMSO,315.76227,,1.82,,,,,,,,,UNRELIABLE,Vahid & Maginn,Vahid & Maginn,VE
DMSO,298.15,1136.2,,,735.952899,41.6,,,,,,OK,Caleman et al.,GAFF,Caleman
DMSO,298.15,1101.3,,,711.890439,42.4,,,,,,OK,Caleman et al.,OPLS/AA,Caleman
DEC,298.15,969.85,,,396.0044019,26.1,,,,,,OK,Garcia-Melgarejo et al.,Modified OPLSAA-LPG,GM
DEC,298.0,,,,,,2.34e-09,,,,,OK,Luo et al.,Luo et al.,Luo
DEC,298.15,1020.9,,,514.6025565,29.2,,,,,,OK,Caleman et al.,GAFF,Caleman
DEC,298.15,998.6,,,445.7800728,25.0,,,,,,OK,Caleman et al.,OPLS/AA,Caleman
EG,378.15,1060.067170153423,0.1061511872099999,0.0532851391663999,901.6514227166437,42.07855000000001,1.333e-09,709.0223976457555,27.050752487843017,359.3175038294981,22.922659353536584,,Base FF,Base,Base FF
EG,378.15,1059.9898652843551,0.10840049317,0.054455508862,900.985139294219,40.833650000000006,1.2466e-09,709.0223976457555,27.050752487843017,359.3175038294981,22.922659353536584,,Base FF,Base,Base FF
EG,378.15,1060.42059304208,0.1242032224580392,0.0625647979537254,901.6842515762522,40.010000000000005,1.3782000000000003e-09,709.0223976457555,27.050752487843017,359.3175038294981,22.922659353536584,,Base FF,Base,Base FF
EG,383.15,1054.8618566245375,0.132623704845,0.0676974477973,895.6120034592834,41.21775,1.3630000000000002e-09,709.0223976457555,27.050752487843017,359.3175038294981,22.922659353536584,,Base FF,Base,Base FF
EG,383.15,1055.229834335797,0.131330281228,0.0668742538330999,895.4841682232228,41.2608,1.4717e-09,709.0223976457555,27.050752487843017,359.3175038294981,22.922659353536584,,Base FF,Base,Base FF
EG,383.15,1054.9703413556451,0.1469335522619047,0.0747027425653333,893.4669345093239,40.59425,1.4257000000000002e-09,709.0223976457555,27.050752487843017,359.3175038294981,22.922659353536584,,Base FF,Base,Base FF
EG,393.15,1045.069873564246,0.207881561362,0.1077067962414,881.0191229177108,40.48165,1.9731e-09,709.0223976457555,27.050752487843017,359.3175038294981,22.922659353536584,,Base FF,Base,Base FF
EG,393.15,1044.9138998697397,0.2274640545039999,0.1182213270011,882.7089476468325,39.8939,1.6914e-09,709.0223976457555,27.050752487843017,359.3175038294981,22.922659353536584,,Base FF,Base,Base FF
EG,393.15,1045.0129542421312,0.216560877106,0.113589179716,884.9282665133823,39.549200000000006,1.7983e-09,709.0223976457555,27.050752487843017,359.3175038294981,22.922659353536584,,Base FF,Base,Base FF
EG,403.15,1035.0483173429848,0.31797477575,0.168372050829,867.6133248946287,39.032700000000006,1.9684e-09,709.0223976457555,27.050752487843017,359.3175038294981,22.922659353536584,,Base FF,Base,Base FF
EG,403.15,1034.961089538794,0.2969410141474157,0.1590285551802247,867.9264976060905,37.9785,1.9572e-09,709.0223976457555,27.050752487843017,359.3175038294981,22.922659353536584,,Base FF,Base,Base FF
EG,403.15,1034.846832702466,0.278780355064,0.149149993191,865.8173682196816,38.223200000000006,2.1068e-09,709.0223976457555,27.050752487843017,359.3175038294981,22.922659353536584,,Base FF,Base,Base FF
EG,413.15,1024.5376307240776,0.3614097133889999,0.198307095251,856.9724423801724,36.38465,2.3843e-09,709.0223976457555,27.050752487843017,359.3175038294981,22.922659353536584,,Base FF,Base,Base FF
EG,413.15,1024.3292230715135,0.472949023736,0.257518391481,855.6153005576986,35.87455,2.4023e-09,709.0223976457555,27.050752487843017,359.3175038294981,22.922659353536584,,Base FF,Base,Base FF
EG,413.15,1024.6406721491092,0.4776416546769999,0.260651625637,856.6363452663796,36.32485,2.4604e-09,709.0223976457555,27.050752487843017,359.3175038294981,22.922659353536584,,Base FF,Base,Base FF
EG,450.0,985.1068515220863,1.5008771292699998,0.877608830376,806.9479128687466,31.77165,3.6625e-09,709.0223976457555,27.050752487843017,359.3175038294981,22.922659353536584,,Base FF,Base,Base FF
EG,450.0,985.2797098445778,1.56211498436,0.908050764695,804.8776163943292,32.6762,3.7868e-09,709.0223976457555,27.050752487843017,359.3175038294981,22.922659353536584,,Base FF,Base,Base FF
EG,450.0,985.1049988695928,1.37189008524,0.800551235965,804.1687719343638,32.8166,3.5918e-09,709.0223976457555,27.050752487843017,359.3175038294981,22.922659353536584,,Base FF,Base,Base FF
EG,500.0,927.3631316028276,5.446295055909999,3.37480915285,728.608527156563,25.90985,6.6671e-09,709.0223976457555,27.050752487843017,359.3175038294981,22.922659353536584,,Base FF,Base,Base FF
EG,500.0,927.3999070293758,5.367127847290001,3.31624992555,729.9747378360362,27.5582,6.369e-09,709.0223976457555,27.050752487843017,359.3175038294981,22.922659353536584,,Base FF,Base,Base FF
EG,500.0,927.4213023042736,5.60878048495,3.44549600154,728.281076592123,25.3648,6.189e-09,709.0223976457555,27.050752487843017,359.3175038294981,22.922659353536584,,Base FF,Base,Base FF
EG,550.0,862.5826661522891,14.8200521518,9.40746579565,641.1397414102647,19.06045,1.0107400000000001e-08,709.0223976457555,27.050752487843017,359.3175038294981,22.922659353536584,,Base FF,Base,Base FF
EG,550.0,862.6739432644911,15.7711653917,9.88604387697,640.7581566149397,19.44385,1.0563000000000002e-08,709.0223976457555,27.050752487843017,359.3175038294981,22.922659353536584,,Base FF,Base,Base FF
EG,550.0,861.7689062314528,15.5162850473,9.741251832550002,641.7328358307615,19.28405,1.01487e-08,709.0223976457555,27.050752487843017,359.3175038294981,22.922659353536584,,Base FF,Base,Base FF
EG,600.0,786.1169191259044,38.9706084793,23.45205548102,528.9930840318425,13.21075,1.4144800000000001e-08,709.0223976457555,27.050752487843017,359.3175038294981,22.922659353536584,,Base FF,Base,Base FF
EG,600.0,786.4417345854627,39.00126920180001,23.56152609305,531.8658469016065,12.72055,1.51964e-08,709.0223976457555,27.050752487843017,359.3175038294981,22.922659353536584,,Base FF,Base,Base FF
EG,600.0,786.9310611936866,40.2543884202,23.93757016601,528.1115045763906,11.74655,1.56646e-08,709.0223976457555,27.050752487843017,359.3175038294981,22.922659353536584,,Base FF,Base,Base FF
EG,650.0,689.8286343665659,94.5783689838,48.2078357660343,375.7477289452081,5.48345,2.3129800000000002e-08,709.0223976457555,27.050752487843017,359.3175038294981,22.922659353536584,,Base FF,Base,Base FF
EG,650.0,688.902861731284,105.7633882984,50.3527627753471,362.697156968681,5.6358,2.25389e-08,709.0223976457555,27.050752487843017,359.3175038294981,22.922659353536584,,Base FF,Base,Base FF
EG,650.0,689.6723847570347,92.5984677142,47.979233648116015,380.3724560731666,6.301500000000001,2.2717e-08,709.0223976457555,27.050752487843017,359.3175038294981,22.922659353536584,,Base FF,Base,Base FF
EG,700.0,548.5366137236512,,,,1.08636,3.7992300000000003e-08,709.0223976457555,27.050752487843017,359.3175038294981,22.922659353536584,,Base FF,Base,Base FF
EG,700.0,545.2539306543008,,,,-0.2455825,3.8406100000000005e-08,709.0223976457555,27.050752487843017,359.3175038294981,22.922659353536584,,Base FF,Base,Base FF
EG,700.0,540.0977065838704,,,,0.4790135,3.7994700000000014e-08,709.0223976457555,27.050752487843017,359.3175038294981,22.922659353536584,,Base FF,Base,Base FF
Gly,293.15,1266.386193227787,,,,64.0245,3.51e-11,,,,,,Base FF,Base,Base FF
Gly,293.15,1266.3550790621252,,,,68.0895,3.7600000000000005e-11,,,,,,Base FF,Base,Base FF
Gly,293.15,1266.4889379209253,,,,62.809000000000005,3.39e-11,,,,,,Base FF,Base,Base FF
Gly,303.15,1257.0933911591612,,,,61.518,7.03e-11,,,,,,Base FF,Base,Base FF
Gly,303.15,1256.9568614936838,,,,65.091,6.62e-11,,,,,,Base FF,Base,Base FF
Gly,303.15,1257.1006894117354,,,,62.09,6.180000000000001e-11,,,,,,Base FF,Base,Base FF
Gly,313.15,1247.3709525955244,,,,61.1495,9.47e-11,,,,,,Base FF,Base,Base FF
Gly,313.15,1247.0645852010755,,,,63.331500000000005,9.9e-11,,,,,,Base FF,Base,Base FF
Gly,313.15,1247.5014008556734,,,,60.60650000000001,9.75e-11,,,,,,Base FF,Base,Base FF
Gly,323.15,1237.657371963324,,,,59.911,1.485e-10,,,,,,Base FF,Base,Base FF
Gly,323.15,1237.8162533326513,,,,61.3395,1.593e-10,,,,,,Base FF,Base,Base FF
Gly,323.15,1238.2181609777963,,,,58.68450000000001,1.4510000000000002e-10,,,,,,Base FF,Base,Base FF
Gly,333.15,1228.2870570033706,,,,58.956,2.205e-10,,,,,,Base FF,Base,Base FF
Gly,333.15,1228.289050151424,,,,59.0775,2.29e-10,,,,,,Base FF,Base,Base FF
Gly,333.15,1227.9991789417045,,,,59.3015,2.0910000000000003e-10,,,,,,Base FF,Base,Base FF
MeOH,200.0,892.3967252942573,7.69351128501e-05,3.99269118701e-05,1573.111828210249,34.5045,3.06e-11,560.1541880677166,45.13793739291147,272.51966283869,25.754807350924587,,Base FF,Base,Base FF
MeOH,200.0,892.6417689027904,7.92444721368e-05,4.10762313185e-05,1569.192471609234,28.67145,2.8000000000000003e-11,560.1541880677166,45.13793739291147,272.51966283869,25.754807350924587,,Base FF,Base,Base FF
MeOH,200.0,892.5335153292199,7.081340537080001e-05,3.6750027176900005e-05,1572.6442971027325,34.6287,3.5600000000000005e-11,560.1541880677166,45.13793739291147,272.51966283869,25.754807350924587,,Base FF,Base,Base FF
MeOH,250.0,840.3832274707305,0.001421829219816,0.000922333571227,1531.516680371468,22.601,1.32e-10,560.1541880677166,45.13793739291147,272.51966283869,25.754807350924587,,Base FF,Base,Base FF
MeOH,250.0,840.0526475689021,0.00114976950111,0.000773236284709,1526.5466460851935,26.16035,1.128e-10,560.1541880677166,45.13793739291147,272.51966283869,25.754807350924587,,Base FF,Base,Base FF
MeOH,250.0,840.3958388568401,0.00124349445239,0.000798298332701,1530.63874742229,25.90945,1.138e-10,560.1541880677166,45.13793739291147,272.51966283869,25.754807350924587,,Base FF,Base,Base FF
MeOH,300.0,790.8590922273669,0.0369142262995,0.0282481242458709,1451.920852157288,21.45625,3.9290000000000006e-10,560.1541880677166,45.13793739291147,272.51966283869,25.754807350924587,,Base FF,Base,Base FF
MeOH,300.0,791.3936769286425,0.0480026262984999,0.0388048865929968,1363.3252262950623,19.5646,3.694e-10,560.1541880677166,45.13793739291147,272.51966283869,25.754807350924587,,Base FF,Base,Base FF
MeOH,300.0,791.2083902034889,0.0427818480033999,0.0453583813279581,1390.674614846757,20.7054,3.734e-10,560.1541880677166,45.13793739291147,272.51966283869,25.754807350924587,,Base FF,Base,Base FF
MeOH,350.0,741.2382371270241,0.624100963091,0.071265263811328,1063.411783086974,16.7936,1.3183e-09,560.1541880677166,45.13793739291147,272.51966283869,25.754807350924587,,Base FF,Base,Base FF
MeOH,350.0,741.749736872829,0.6446851081,0.2657687557075596,1108.5283466980088,16.6671,1.2853e-09,560.1541880677166,45.13793739291147,272.51966283869,25.754807350924587,,Base FF,Base,Base FF
MeOH,350.0,741.7528321923184,0.4781009129979999,0.3564242520437152,1337.671354778193,16.4647,1.4407e-09,560.1541880677166,45.13793739291147,272.51966283869,25.754807350924587,,Base FF,Base,Base FF
MeOH,400.0,690.5269043505645,3.85436764877,2.71012263500711,1003.0043575832036,13.4564,3.591e-09,560.1541880677166,45.13793739291147,272.51966283869,25.754807350924587,,Base FF,Base,Base FF
MeOH,400.0,691.019918033763,3.83182730504,3.3545335339185467,1038.6737537538984,11.98185,3.9358e-09,560.1541880677166,45.13793739291147,272.51966283869,25.754807350924587,,Base FF,Base,Base FF
MeOH,400.0,690.9326226052548,4.0727778871,2.57588625400898,982.1422661790464,12.0559,3.4617e-09,560.1541880677166,45.13793739291147,272.51966283869,25.754807350924587,,Base FF,Base,Base FF
MeOH,450.0,634.6840605554653,22.345611499,13.75989126840912,692.8968181358676,7.866750000000001,7.6514e-09,560.1541880677166,45.13793739291147,272.51966283869,25.754807350924587,,Base FF,Base,Base FF
MeOH,450.0,633.9994540269829,20.26975806895,13.3363700257016,736.4751656749717,8.4329,7.8338e-09,560.1541880677166,45.13793739291147,272.51966283869,25.754807350924587,,Base FF,Base,Base FF
MeOH,450.0,634.2985707328397,21.415189483840003,14.14885492073941,732.1475883433453,7.86295,7.765900000000001e-09,560.1541880677166,45.13793739291147,272.51966283869,25.754807350924587,,Base FF,Base,Base FF
MeOH,500.0,566.5376722357931,,,,3.373365,1.6016500000000003e-08,560.1541880677166,45.13793739291147,272.51966283869,25.754807350924587,,Base FF,Base,Base FF
MeOH,500.0,566.7505740867715,,,,3.28212,1.6137200000000002e-08,560.1541880677166,45.13793739291147,272.51966283869,25.754807350924587,,Base FF,Base,Base FF
MeOH,500.0,567.7336870915697,,,,4.14368,1.6434100000000002e-08,560.1541880677166,45.13793739291147,272.51966283869,25.754807350924587,,Base FF,Base,Base FF
DMSO,313.15,1075.829921742241,0.0126327866771,0.004210071726345,650.2485982807223,41.6495,1.1048000000000002e-09,626.8926906308961,10.489149121483663,362.3331247631592,7.658727210574221,,Base FF,Base,Base FF
DMSO,313.15,1075.7380834287378,0.01355602702408,0.004501183549572,647.6645768520568,42.09610000000001,1.1496e-09,626.8926906308961,10.489149121483663,362.3331247631592,7.658727210574221,,Base FF,Base,Base FF
DMSO,313.15,1075.7767563384805,0.0129246115873,0.00430260630156,650.9474228496534,43.0095,1.1121e-09,626.8926906308961,10.489149121483663,362.3331247631592,7.658727210574221,,Base FF,Base,Base FF
DMSO,318.15,1070.1314317534705,0.01895451088245,0.00639287040757,643.4927994402146,41.019200000000005,1.2269000000000002e-09,626.8926906308961,10.489149121483663,362.3331247631592,7.658727210574221,,Base FF,Base,Base FF
DMSO,318.15,1070.0881237836898,0.01987755461785,0.006709075729555,643.9668075472266,40.1993,1.2150000000000003e-09,626.8926906308961,10.489149121483663,362.3331247631592,7.658727210574221,,Base FF,Base,Base FF
DMSO,318.15,1070.0987888535992,0.0179172900513641,0.006052803306843,644.5371759368004,40.7881,1.176e-09,626.8926906308961,10.489149121483663,362.3331247631592,7.658727210574221,,Base FF,Base,Base FF
DMSO,323.15,1064.5781226083786,0.0249139616311846,0.0085514263517017,638.1570864019226,39.53855,1.281e-09,626.8926906308961,10.489149121483663,362.3331247631592,7.658727210574221,,Base FF,Base,Base FF
DMSO,323.15,1064.4365456454136,0.0244973562178494,0.0083953145262021,638.2450165697618,39.162400000000005,1.3503e-09,626.8926906308961,10.489149121483663,362.3331247631592,7.658727210574221,,Base FF,Base,Base FF
DMSO,323.15,1064.551081569325,0.0233304047902089,0.0079862192019781,638.3440325094379,39.4743,1.3613e-09,626.8926906308961,10.489149121483663,362.3331247631592,7.658727210574221,,Base FF,Base,Base FF
DMSO,328.15,1059.0830231872094,0.0284333099340621,0.0098906770420472,634.4889739087043,38.46475,1.5107e-09,626.8926906308961,10.489149121483663,362.3331247631592,7.658727210574221,,Base FF,Base,Base FF
DMSO,328.15,1059.084187369974,0.030458293569,0.010614934254335,633.8796597650839,39.01825,1.4241e-09,626.8926906308961,10.489149121483663,362.3331247631592,7.658727210574221,,Base FF,Base,Base FF
DMSO,328.15,1058.7983098752686,0.0287871694016953,0.010007876310596,633.9746381146393,39.7455,1.3986e-09,626.8926906308961,10.489149121483663,362.3331247631592,7.658727210574221,,Base FF,Base,Base FF
DMSO,333.15,1053.4808324228902,0.0419908461107692,0.0149885409786923,630.2365280969152,38.3445,1.4928e-09,626.8926906308961,10.489149121483663,362.3331247631592,7.658727210574221,,Base FF,Base,Base FF
DMSO,333.15,1053.201782909883,0.0414835113,0.0146148031707,631.3089049602944,38.697500000000005,1.5763e-09,626.8926906308961,10.489149121483663,362.3331247631592,7.658727210574221,,Base FF,Base,Base FF
DMSO,333.15,1053.3122939788927,0.0372979279523463,0.0131658845285014,631.0620657110057,39.187250000000006,1.5038e-09,626.8926906308961,10.489149121483663,362.3331247631592,7.658727210574221,,Base FF,Base,Base FF
DEC,273.18,995.9731214447814,,,,30.55535,4.276e-10,,,,,,Base FF,Base,Base FF
DEC,273.18,995.8886080821578,,,,29.26715,5.323e-10,,,,,,Base FF,Base,Base FF
DEC,273.18,995.7824208695428,,,,29.3304,4.558e-10,,,,,,Base FF,Base,Base FF
DEC,293.16,971.7473270457442,,,,26.540350000000004,8.329e-10,,,,,,Base FF,Base,Base FF
DEC,293.16,971.429926442509,,,,26.75445000000001,8.514e-10,,,,,,Base FF,Base,Base FF
DEC,293.16,971.700866162324,,,,27.49715,7.539000000000001e-10,,,,,,Base FF,Base,Base FF
DEC,313.19,946.5699594917892,,,,22.571150000000003,1.1803e-09,,,,,,Base FF,Base,Base FF
DEC,313.19,946.5220202690408,,,,23.68605,1.2168000000000002e-09,,,,,,Base FF,Base,Base FF
DEC,313.19,946.7748382336518,,,,24.667500000000004,1.138e-09,,,,,,Base FF,Base,Base FF
DEC,333.18,921.2637764230244,,,,23.57865,1.7522e-09,,,,,,Base FF,Base,Base FF
DEC,333.18,921.3234170931236,,,,21.17565,1.7475e-09,,,,,,Base FF,Base,Base FF
DEC,333.18,921.5520548860534,,,,20.884200000000003,1.919e-09,,,,,,Base FF,Base,Base FF
DEC,353.19,895.2696205941452,1.29852011853,0.315735062085,349.46650629406844,18.1579,2.3571e-09,,,,,,Base FF,Base,Base FF
DEC,353.19,895.321111130743,0.7435573311190001,0.182298651736,352.4470880623694,18.49305,2.7274e-09,,,,,,Base FF,Base,Base FF
DEC,353.19,894.7989200315967,,,,19.7898,2.3758e-09,,,,,,Base FF,Base,Base FF
DMF,308.15,936.6093357822888,,,,34.0205,1.4183e-09,,,,,,Base FF,Base,Base FF
DMF,308.15,936.67766247993,,,,34.4255,1.4001e-09,,,,,,Base FF,Base,Base FF
DMF,308.15,936.1949773801416,,,,33.8092,1.3653e-09,,,,,,Base FF,Base,Base FF
DMF,313.15,931.0802442450754,,,,33.96895,1.5631e-09,,,,,,Base FF,Base,Base FF
DMF,313.15,931.6739187137644,,,,33.9453,1.5353000000000003e-09,,,,,,Base FF,Base,Base FF
DMF,313.15,931.2442566186415,,,,32.70845,1.6672e-09,,,,,,Base FF,Base,Base FF
DMF,318.15,925.8613714914424,,,,34.06375,1.6148e-09,,,,,,Base FF,Base,Base FF
